step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,Zero_ID,Imaginary_t,Status
212,38.87778353691101,2.6936430025635978e-14,415.01880975515513,0.0,0.0,0.0,0.0,0.0,True,212,415.01880975515513,PASS
213,39.17512130737305,3.015220998129491e-14,415.4552149962946,0.0,0.0,0.0,0.0,0.0,True,213,415.4552149962946,PASS
214,39.47572326660156,1.0019127669272276e-14,418.3877057895348,0.0,0.0,0.0,0.0,0.0,True,214,418.3877057895348,PASS
215,39.80991840362549,2.784811194045625e-14,419.8613648181523,0.0,0.0,0.0,0.0,0.0,True,215,419.8613648181523,PASS
216,40.15142893791199,4.1774992655612705e-14,420.6438276250418,0.0,0.0,0.0,0.0,0.0,True,216,420.6438276250418,PASS
217,40.43479919433594,8.740919772524176e-14,422.07671005882673,0.0,0.0,0.0,0.0,0.0,True,217,422.07671005882673,PASS
218,40.71262526512146,1.1512793868628447e-13,423.7165796274818,0.0,0.0,0.0,0.0,0.0,True,218,423.7165796274818,PASS
219,41.01670432090759,3.1885677503978133e-14,425.06988249446135,0.0,0.0,0.0,0.0,0.0,True,219,425.06988249446135,PASS
220,41.29123115539551,3.8570106817051335e-14,427.2088250840746,0.0,0.0,0.0,0.0,0.0,True,220,427.2088250840746,PASS
221,41.597285747528076,7.630666159148347e-14,428.12791407661666,0.0,0.0,0.0,0.0,0.0,True,221,428.12791407661666,PASS
222,41.869816064834595,3.139089670072296e-14,430.3287454309386,0.0,0.0,0.0,0.0,0.0,True,222,430.3287454309386,PASS
223,42.175796031951904,4.015379647327098e-14,431.3013069307036,0.0,0.0,0.0,0.0,0.0,True,223,431.3013069307036,PASS
224,42.466352462768555,4.647345146924051e-14,432.1386417345886,0.0,0.0,0.0,0.0,0.0,True,224,432.1386417345886,PASS
225,42.72825360298157,1.038981759540327e-13,433.88921848092724,0.0,0.0,0.0,0.0,0.0,True,225,433.88921848092724,PASS
226,43.021944522857666,1.5709117642083168e-13,436.16100643264696,0.0,0.0,0.0,0.0,0.0,True,226,436.16100643264696,PASS
227,43.30562400817871,6.929726818515706e-14,437.5816981676686,0.0,0.0,0.0,0.0,0.0,True,227,437.5816981676686,PASS
228,43.60374569892883,4.341956439804334e-14,438.6217386562722,0.0,0.0,0.0,0.0,0.0,True,228,438.6217386562722,PASS
229,43.853965520858765,2.0122110807849247e-15,439.91844221437066,0.0,0.0,0.0,0.0,0.0,True,229,439.91844221437066,PASS
230,44.12626671791077,6.635563228115706e-14,441.68319920118904,0.0,0.0,0.0,0.0,0.0,True,230,441.68319920118904,PASS
231,44.408823013305664,1.1209627666252658e-14,442.90454630260945,0.0,0.0,0.0,0.0,0.0,True,231,442.90454630260945,PASS
232,44.70428228378296,2.263449135866746e-14,444.31933627755916,0.0,0.0,0.0,0.0,0.0,True,232,444.31933627755916,PASS
233,44.980316400527954,1.5123796545231815e-14,446.8606226964295,0.0,0.0,0.0,0.0,0.0,True,233,446.8606226964295,PASS
234,45.30614256858826,1.4137310617156846e-14,447.4417041944933,0.0,0.0,0.0,0.0,0.0,True,234,447.4417041944933,PASS
235,45.60856103897095,2.7038144887496366e-14,449.1485456850233,0.0,0.0,0.0,0.0,0.0,True,235,449.1485456850233,PASS
236,45.93609118461609,1.0949463444000983e-14,450.1269457803135,0.0,0.0,0.0,0.0,0.0,True,236,450.1269457803135,PASS
237,46.18679976463318,3.580620398512665e-14,451.4033084453888,0.0,0.0,0.0,0.0,0.0,True,237,451.4033084453888,PASS
238,46.45832324028015,2.942080242360466e-14,453.9867378066779,0.0,0.0,0.0,0.0,0.0,True,238,453.9867378066779,PASS
239,46.73007607460022,1.1963706072097967e-14,454.9746837686168,0.0,0.0,0.0,0.0,0.0,True,239,454.9746837686168,PASS
240,47.02424168586731,2.7834587850209356e-14,456.32842668924604,0.0,0.0,0.0,0.0,0.0,True,240,456.32842668924604,PASS
241,47.30756497383118,6.163182765573547e-14,457.903893064103,0.0,0.0,0.0,0.0,0.0,True,241,457.903893064103,PASS
242,47.62104916572571,1.0345040298643192e-14,459.513415281106,0.0,0.0,0.0,0.0,0.0,True,242,459.513415281106,PASS
243,47.897233724594116,7.671942007189174e-15,460.08794442217584,0.0,0.0,0.0,0.0,0.0,True,243,460.08794442217584,PASS
244,48.16316604614258,1.4392621881776272e-14,462.06536727488253,0.0,0.0,0.0,0.0,0.0,True,244,462.06536727488253,PASS
245,48.431766748428345,8.01633871489617e-14,464.05728691054827,0.0,0.0,0.0,0.0,0.0,True,245,464.05728691054827,PASS
246,48.72356104850769,3.925989420396183e-14,465.6715392113711,0.0,0.0,0.0,0.0,0.0,True,246,465.6715392113711,PASS
247,48.989720582962036,4.181145783124658e-14,466.5702869308262,0.0,0.0,0.0,0.0,0.0,True,247,466.5702869308262,PASS
248,49.2586784362793,6.546964692887176e-14,467.43904621026167,0.0,0.0,0.0,0.0,0.0,True,248,467.43904621026167,PASS
249,49.536585330963135,1.2918878722284153e-14,469.53600455911203,0.0,0.0,0.0,0.0,0.0,True,249,469.53600455911203,PASS
250,49.83877086639404,6.509721763770855e-14,470.77365547810166,0.0,0.0,0.0,0.0,0.0,True,250,470.77365547810166,PASS
251,50.11990737915039,4.0132536882443777e-14,472.7991746619088,0.0,0.0,0.0,0.0,0.0,True,251,472.7991746619088,PASS
252,50.427266120910645,5.3922047565868566e-14,473.8352323451397,0.0,0.0,0.0,0.0,0.0,True,252,473.8352323451397,PASS
253,50.73304009437561,3.781200853610513e-14,475.6003393693758,0.0,0.0,0.0,0.0,0.0,True,253,475.6003393693758,PASS
254,50.99674582481384,6.677901935492474e-14,476.7690152374845,0.0,0.0,0.0,0.0,0.0,True,254,476.7690152374845,PASS
255,51.30102777481079,2.9659636340374686e-14,478.07526376667096,0.0,0.0,0.0,0.0,0.0,True,255,478.07526376667096,PASS
256,51.591845989227295,5.618193059960285e-14,478.9421815346348,0.0,0.0,0.0,0.0,0.0,True,256,478.9421815346348,PASS
257,51.89556097984314,1.20525548851809e-13,481.8303393762866,0.0,0.0,0.0,0.0,0.0,True,257,481.8303393762866,PASS
258,52.205315589904785,2.3035483138565795e-14,482.8347827909824,0.0,0.0,0.0,0.0,0.0,True,258,482.8347827909824,PASS
259,52.484004735946655,4.8669536240618547e-14,483.8514272124825,0.0,0.0,0.0,0.0,0.0,True,259,483.8514272124825,PASS
260,52.78814744949341,4.562294537205753e-14,485.539148129356,0.0,0.0,0.0,0.0,0.0,True,260,485.539148129356,PASS
261,53.092413663864136,1.85808883403049e-14,486.52871826165125,0.0,0.0,0.0,0.0,0.0,True,261,486.52871826165125,PASS
262,53.37250804901123,1.0147966492515513e-14,488.38056709001745,0.0,0.0,0.0,0.0,0.0,True,262,488.38056709001745,PASS
263,53.67750382423401,1.348122441309512e-13,489.66176157795616,0.0,0.0,0.0,0.0,0.0,True,263,489.66176157795616,PASS
264,53.95103120803833,3.239091140464657e-14,491.398821593663,0.0,0.0,0.0,0.0,0.0,True,264,491.398821593663,PASS
265,54.24923586845398,5.354405224706512e-14,493.3144415817853,0.0,0.0,0.0,0.0,0.0,True,265,493.3144415817853,PASS
266,54.56675910949707,1.366827955282773e-14,493.9579978053695,0.0,0.0,0.0,0.0,0.0,True,266,493.9579978053695,PASS
267,54.884604930877686,1.4076551552502995e-14,495.3588288221313,0.0,0.0,0.0,0.0,0.0,True,267,495.3588288221313,PASS
268,55.15220546722412,8.300417033281675e-14,496.4296962157591,0.0,0.0,0.0,0.0,0.0,True,268,496.4296962157591,PASS
269,55.460113525390625,1.7527856339647094e-13,498.58078242968656,0.0,0.0,0.0,0.0,0.0,True,269,498.58078242968656,PASS
270,55.728280544281006,8.023884212712004e-14,500.3090849416905,0.0,0.0,0.0,0.0,0.0,True,270,500.3090849416905,PASS
271,56.00832462310791,1.3817894052942841e-14,501.6044469651455,0.0,0.0,0.0,0.0,0.0,True,271,501.6044469651455,PASS
272,56.322914361953735,4.9109186077991737e-14,502.27627032711825,0.0,0.0,0.0,0.0,0.0,True,272,502.27627032711825,PASS
273,56.62738800048828,3.294206267469219e-15,504.49977331342774,0.0,0.0,0.0,0.0,0.0,True,273,504.49977331342774,PASS
274,56.95478296279907,3.018697491959537e-14,505.41523174224443,0.0,0.0,0.0,0.0,0.0,True,274,505.41523174224443,PASS
275,57.235873222351074,6.632601643851149e-14,506.46415270952355,0.0,0.0,0.0,0.0,0.0,True,275,506.46415270952355,PASS
276,57.53911209106445,1.5428013624857181e-13,508.8007003364678,0.0,0.0,0.0,0.0,0.0,True,276,508.8007003364678,PASS
277,57.83482074737549,5.5948646104567744e-15,510.26422794367284,0.0,0.0,0.0,0.0,0.0,True,277,510.26422794367284,PASS
278,58.12596869468689,2.5817005121481068e-14,511.5622897003746,0.0,0.0,0.0,0.0,0.0,True,278,511.5622897003746,PASS
279,58.416964292526245,3.2013239997597525e-14,512.6231445314074,0.0,0.0,0.0,0.0,0.0,True,279,512.6231445314074,PASS
280,58.70284032821655,3.795209775938803e-15,513.6689855554737,0.0,0.0,0.0,0.0,0.0,True,280,513.6689855554737,PASS
281,58.99031138420105,3.062355685986207e-13,515.4350571672994,0.0,0.0,0.0,0.0,0.0,True,281,515.4350571672994,PASS
282,59.26844263076782,2.6504256121290527e-14,517.5896685724674,0.0,0.0,0.0,0.0,0.0,True,282,517.5896685724674,PASS
283,59.58717465400696,1.3631479660020268e-13,518.2342231475501,0.0,0.0,0.0,0.0,0.0,True,283,518.2342231475501,PASS
284,59.8816454410553,4.54145718361623e-15,520.1063104117233,0.0,0.0,0.0,0.0,0.0,True,284,520.1063104117233,PASS
285,60.16783881187439,8.684133927152403e-14,521.525193449492,0.0,0.0,0.0,0.0,0.0,True,285,521.525193449492,PASS
286,60.43864440917969,7.01661999757992e-14,522.4566961777302,0.0,0.0,0.0,0.0,0.0,True,286,522.4566961777302,PASS
287,60.68744611740112,1.0678186217792789e-13,523.9605308920159,0.0,0.0,0.0,0.0,0.0,True,287,523.9605308920159,PASS
288,60.958744764328,3.805082814551624e-14,525.0773856872796,0.0,0.0,0.0,0.0,0.0,True,288,525.0773856872796,PASS
289,61.27778387069702,1.1408552258995995e-13,527.9036416012724,0.0,0.0,0.0,0.0,0.0,True,289,527.9036416012724,PASS
290,61.557323932647705,5.802972187920244e-14,528.4062138522927,0.0,0.0,0.0,0.0,0.0,True,290,528.4062138522927,PASS
291,61.83165240287781,6.121206884233878e-14,529.8062263187069,0.0,0.0,0.0,0.0,0.0,True,291,529.8062263187069,PASS
292,62.10746502876282,1.7908159329537582e-13,530.866917883961,0.0,0.0,0.0,0.0,0.0,True,292,530.866917883961,PASS
293,62.45701026916504,2.3137947568725317e-13,532.6881830282937,0.0,0.0,0.0,0.0,0.0,True,293,532.6881830282937,PASS
294,62.76597261428833,5.05752698923592e-14,533.7796307537687,0.0,0.0,0.0,0.0,0.0,True,294,533.7796307537687,PASS
295,63.075196504592896,1.8613456246517208e-14,535.6643140758732,0.0,0.0,0.0,0.0,0.0,True,295,535.6643140758732,PASS
296,63.33902883529663,3.4735621513597704e-14,537.0697590831223,0.0,0.0,0.0,0.0,0.0,True,296,537.0697590831223,PASS
297,63.592973709106445,8.390630304844519e-14,538.4285261762479,0.0,0.0,0.0,0.0,0.0,True,297,538.4285261762479,PASS
298,63.89845871925354,4.770146852326754e-14,540.2131663762282,0.0,0.0,0.0,0.0,0.0,True,298,540.2131663762282,PASS
299,64.19780206680298,3.000090616422428e-14,540.6313902472951,0.0,0.0,0.0,0.0,0.0,True,299,540.6313902472951,PASS
300,64.45073628425598,1.8956343039733056e-13,541.8474371212013,0.0,0.0,0.0,0.0,0.0,True,300,541.8474371212013,PASS
301,64.7291488647461,2.8902485049598115e-13,544.3238901010053,0.0,0.0,0.0,0.0,0.0,True,301,544.3238901010053,PASS
302,65.01806449890137,1.8845472918183203e-13,545.6368332489349,0.0,0.0,0.0,0.0,0.0,True,302,545.6368332489349,PASS
303,65.28555679321289,1.283971339664521e-13,547.0109120581222,0.0,0.0,0.0,0.0,0.0,True,303,547.0109120581222,PASS
304,65.58663392066956,1.2284460677727937e-13,547.9316133644893,0.0,0.0,0.0,0.0,0.0,True,304,547.9316133644893,PASS
305,65.85184836387634,9.970021024499144e-14,549.4975675626614,0.0,0.0,0.0,0.0,0.0,True,305,549.4975675626614,PASS
306,66.1288149356842,2.521728040217361e-14,550.9700100394839,0.0,0.0,0.0,0.0,0.0,True,306,550.9700100394839,PASS
307,66.38269138336182,1.8738125566570458e-13,552.0495722005649,0.0,0.0,0.0,0.0,0.0,True,307,552.0495722005649,PASS
308,66.636647939682,4.2105354982236563e-13,553.7649721191589,0.0,0.0,0.0,0.0,0.0,True,308,553.7649721191589,PASS
309,66.93313312530518,9.763569056658976e-14,555.7920205616825,0.0,0.0,0.0,0.0,0.0,True,309,555.7920205616825,PASS
310,67.26664304733276,1.4544397515747214e-14,556.8994764068553,0.0,0.0,0.0,0.0,0.0,True,310,556.8994764068553,PASS
311,67.57255697250366,4.876140503349193e-14,557.5646591720586,0.0,0.0,0.0,0.0,0.0,True,311,557.5646591720586,PASS
312,67.87772345542908,1.1180941052477128e-14,559.3162370286822,0.0,0.0,0.0,0.0,0.0,True,312,559.3162370286822,PASS
313,68.15781855583191,1.0845757794950526e-13,560.2408074972957,0.0,0.0,0.0,0.0,0.0,True,313,560.2408074972957,PASS
314,68.53812193870544,3.70981020469584e-13,562.5592076160458,0.0,0.0,0.0,0.0,0.0,True,314,562.5592076160458,PASS
315,68.84597444534302,3.224074866071243e-14,564.1608791107861,0.0,0.0,0.0,0.0,0.0,True,315,564.1608791107861,PASS
316,69.17799854278564,5.100336058327021e-14,564.5060559381499,0.0,0.0,0.0,0.0,0.0,True,316,564.5060559381499,PASS
317,69.46194338798523,1.586006254004756e-14,566.698787682808,0.0,0.0,0.0,0.0,0.0,True,317,566.698787682808,PASS
318,69.73140788078308,9.440788108057836e-15,567.7317579011769,0.0,0.0,0.0,0.0,0.0,True,318,567.7317579011769,PASS
319,70.02739143371582,6.313073071967509e-14,568.9239551796294,0.0,0.0,0.0,0.0,0.0,True,319,568.9239551796294,PASS
320,70.33917951583862,2.0289365288403368e-13,570.0511147824636,0.0,0.0,0.0,0.0,0.0,True,320,570.0511147824636,PASS
321,70.62437462806702,1.1474875569690001e-13,572.4199841324528,0.0,0.0,0.0,0.0,0.0,True,321,572.4199841324528,PASS
322,70.90908694267273,9.970404554487291e-14,573.6146105267582,0.0,0.0,0.0,0.0,0.0,True,322,573.6146105267582,PASS
323,71.1951744556427,8.383573834675577e-14,575.0938860144948,0.0,0.0,0.0,0.0,0.0,True,323,575.0938860144948,PASS
324,71.53962898254395,1.2632324242170547e-15,575.8072471409288,0.0,0.0,0.0,0.0,0.0,True,324,575.8072471409288,PASS
325,71.82605481147766,1.9566409010331413e-14,577.0390034720982,0.0,0.0,0.0,0.0,0.0,True,325,577.0390034720982,PASS
326,72.13719177246094,2.566106235450441e-13,579.0988346720366,0.0,0.0,0.0,0.0,0.0,True,326,579.0988346720366,PASS
327,72.44646406173706,2.883742370174546e-13,580.1369593623846,0.0,0.0,0.0,0.0,0.0,True,327,580.1369593623846,PASS
328,72.71039700508118,4.2894511984097204e-15,581.9465762659016,0.0,0.0,0.0,0.0,0.0,True,328,581.9465762659016,PASS
329,72.98360252380371,8.546175386464532e-14,583.2360882191673,0.0,0.0,0.0,0.0,0.0,True,329,583.2360882191673,PASS
330,73.26023459434509,6.807354595256126e-14,584.5617059034655,0.0,0.0,0.0,0.0,0.0,True,330,584.5617059034655,PASS
331,73.57301902770996,8.542779720495411e-14,585.9845632049883,0.0,0.0,0.0,0.0,0.0,True,331,585.9845632049883,PASS
332,73.90870571136475,7.625867190558944e-14,586.7427718912502,0.0,0.0,0.0,0.0,0.0,True,332,586.7427718912502,PASS
333,74.2484438419342,3.356921769388058e-13,588.1396632662479,0.0,0.0,0.0,0.0,0.0,True,333,588.1396632662479,PASS
334,74.56033778190613,2.655584427185708e-13,590.6603975167653,0.0,0.0,0.0,0.0,0.0,True,334,590.6603975167653,PASS
335,74.846759557724,1.0033332079656187e-13,591.7258580650481,0.0,0.0,0.0,0.0,0.0,True,335,591.7258580650481,PASS
336,75.13475823402405,6.50701015902599e-14,592.5713583002256,0.0,0.0,0.0,0.0,0.0,True,336,592.5713583002256,PASS
337,75.43666243553162,2.0670903222008052e-14,593.974714682231,0.0,0.0,0.0,0.0,0.0,True,337,593.974714682231,PASS
338,75.74668788909912,3.406604829722237e-14,595.728153697389,0.0,0.0,0.0,0.0,0.0,True,338,595.728153697389,PASS
339,76.0754165649414,8.985275481245937e-14,596.3627683283937,0.0,0.0,0.0,0.0,0.0,True,339,596.3627683283937,PASS
340,76.36149621009827,2.378518927480076e-13,598.4930773461648,0.0,0.0,0.0,0.0,0.0,True,340,598.4930773461648,PASS
341,76.67132425308228,1.7579628000881215e-13,599.5456403643649,0.0,0.0,0.0,0.0,0.0,True,341,599.5456403643649,PASS
342,76.97450470924377,6.511427359180179e-14,601.6021367359326,0.0,0.0,0.0,0.0,0.0,True,342,601.6021367359326,PASS
343,77.24259185791016,5.706585789892807e-14,602.5791678863874,0.0,0.0,0.0,0.0,0.0,True,343,602.5791678863874,PASS
344,77.51135873794556,1.8121831542337093e-14,603.6256189035792,0.0,0.0,0.0,0.0,0.0,True,344,603.6256189035792,PASS
345,77.80475783348083,1.359698144068406e-13,604.6162184937532,0.0,0.0,0.0,0.0,0.0,True,345,604.6162184937532,PASS
346,78.17527341842651,2.536044747670761e-13,606.383460422109,0.0,0.0,0.0,0.0,0.0,True,346,606.383460422109,PASS
347,78.45902419090271,2.1332707645624027e-13,608.4132173111873,0.0,0.0,0.0,0.0,0.0,True,347,608.4132173111873,PASS
348,78.77137660980225,3.914146263489909e-14,609.3895751547201,0.0,0.0,0.0,0.0,0.0,True,348,609.3895751547201,PASS
349,79.05849528312683,5.5595211322551386e-14,610.8391629377394,0.0,0.0,0.0,0.0,0.0,True,349,610.8391629377394,PASS
350,79.36943578720093,9.227937749932394e-14,611.7742096208872,0.0,0.0,0.0,0.0,0.0,True,350,611.7742096208872,PASS
351,79.67735242843628,7.402337823028943e-14,613.5997786756371,0.0,0.0,0.0,0.0,0.0,True,351,613.5997786756371,PASS
352,79.97360682487488,2.982869204584067e-14,614.6462378722326,0.0,0.0,0.0,0.0,0.0,True,352,614.6462378722326,PASS
353,80.24825429916382,6.809235571685302e-15,615.538563369407,0.0,0.0,0.0,0.0,0.0,True,353,615.538563369407,PASS
354,80.55311703681946,2.869987819162497e-14,618.1128313664424,0.0,0.0,0.0,0.0,0.0,True,354,618.1128313664424,PASS
355,80.822181224823,7.938572089103525e-14,619.1844825979537,0.0,0.0,0.0,0.0,0.0,True,355,619.1844825979537,PASS
356,81.12648367881775,7.042545331242893e-14,620.2728936722275,0.0,0.0,0.0,0.0,0.0,True,356,620.2728936722275,PASS
357,81.41928100585938,4.7927947944593484e-14,621.7092945279486,0.0,0.0,0.0,0.0,0.0,True,357,621.7092945279486,PASS
358,81.68914151191711,7.639366563457246e-15,622.375002739779,0.0,0.0,0.0,0.0,0.0,True,358,622.375002739779,PASS
359,81.96246242523193,2.3456569010472704e-13,624.2699000181779,0.0,0.0,0.0,0.0,0.0,True,359,624.2699000181779,PASS
360,82.27039384841919,2.3476332650439254e-14,626.0192834276544,0.0,0.0,0.0,0.0,0.0,True,360,626.0192834276544,PASS
361,82.54266452789307,5.70596689367084e-14,627.268396850783,0.0,0.0,0.0,0.0,0.0,True,361,627.268396850783,PASS
362,82.85349369049072,2.338819338060936e-13,628.3258623594604,0.0,0.0,0.0,0.0,0.0,True,362,628.3258623594604,PASS
363,83.14293074607849,4.244419778798497e-14,630.4738874382921,0.0,0.0,0.0,0.0,0.0,True,363,630.4738874382921,PASS
364,83.46460747718811,6.126186905275245e-14,630.8057809271976,0.0,0.0,0.0,0.0,0.0,True,364,630.8057809271976,PASS
365,83.76214599609375,1.7031824779442887e-13,632.2251411671159,0.0,0.0,0.0,0.0,0.0,True,365,632.2251411671159,PASS
366,84.03509664535522,2.1232121206200965e-13,633.5468582522518,0.0,0.0,0.0,0.0,0.0,True,366,633.5468582522518,PASS
367,84.38434290885925,1.441401203496391e-14,635.5238003106055,0.0,0.0,0.0,0.0,0.0,True,367,635.5238003106055,PASS
368,84.69337701797485,6.361693684817034e-14,637.3971931598373,0.0,0.0,0.0,0.0,0.0,True,368,637.3971931598373,PASS
369,84.99850368499756,6.833958726982393e-14,637.9255139808225,0.0,0.0,0.0,0.0,0.0,True,369,637.9255139808225,PASS
370,85.3095223903656,1.2013234304715306e-13,638.9279382668568,0.0,0.0,0.0,0.0,0.0,True,370,638.9279382668568,PASS
371,85.59497499465942,1.247356544272379e-13,640.6947946688257,0.0,0.0,0.0,0.0,0.0,True,371,640.6947946688257,PASS
372,85.87063121795654,1.858253888167549e-13,641.9454996657053,0.0,0.0,0.0,0.0,0.0,True,372,641.9454996657053,PASS
373,86.18598365783691,3.12823804308223e-14,643.2788837813979,0.0,0.0,0.0,0.0,0.0,True,373,643.2788837813979,PASS
374,86.48887467384338,3.1019091745673006e-13,644.990578229748,0.0,0.0,0.0,0.0,0.0,True,374,644.990578229748,PASS
375,86.76569175720215,1.2655495861734522e-14,646.3481915955016,0.0,0.0,0.0,0.0,0.0,True,375,646.3481915955016,PASS
376,87.0437524318695,1.4978573866130233e-13,647.7617530042888,0.0,0.0,0.0,0.0,0.0,True,376,647.7617530042888,PASS
377,87.3587155342102,1.2030143877390636e-13,648.7864008887824,0.0,0.0,0.0,0.0,0.0,True,377,648.7864008887824,PASS
378,87.67804288864136,8.99254440223737e-14,650.1975193452564,0.0,0.0,0.0,0.0,0.0,True,378,650.1975193452564,PASS
379,88.02678847312927,2.58679026611201e-14,650.668683891396,0.0,0.0,0.0,0.0,0.0,True,379,650.668683891396,PASS
380,88.31328415870667,1.325808358815215e-13,653.6495716053947,0.0,0.0,0.0,0.0,0.0,True,380,653.6495716053947,PASS
381,88.64802241325378,1.5445893129900143e-13,654.3019205863194,0.0,0.0,0.0,0.0,0.0,True,381,654.3019205863194,PASS
382,88.93550896644592,4.436477310891402e-15,655.7094630223556,0.0,0.0,0.0,0.0,0.0,True,382,655.7094630223556,PASS
383,89.22704124450684,1.0449856303705936e-13,656.9640845994606,0.0,0.0,0.0,0.0,0.0,True,383,656.9640845994606,PASS
384,89.50392150878906,3.1998845640605797e-14,658.1756144186054,0.0,0.0,0.0,0.0,0.0,True,384,658.1756144186054,PASS
385,89.79510068893433,2.1890601245904223e-13,659.663845972964,0.0,0.0,0.0,0.0,0.0,True,385,659.663845972964,PASS
386,90.06770157814026,9.847867530199802e-15,660.7167325952793,0.0,0.0,0.0,0.0,0.0,True,386,660.7167325952793,PASS
387,90.39343047142029,9.411340861769803e-14,662.2965864311004,0.0,0.0,0.0,0.0,0.0,True,387,662.2965864311004,PASS
388,90.70804786682129,1.4413734313673407e-13,664.244604652273,0.0,0.0,0.0,0.0,0.0,True,388,664.244604652273,PASS
389,90.99761009216309,4.041479386993311e-14,665.342763095599,0.0,0.0,0.0,0.0,0.0,True,389,665.342763095599,PASS
390,91.35190653800964,4.693829933658852e-14,666.5151477041729,0.0,0.0,0.0,0.0,0.0,True,390,666.5151477041729,PASS
391,91.63188123703003,1.1515255046384895e-13,667.1484948945555,0.0,0.0,0.0,0.0,0.0,True,391,667.1484948945555,PASS
392,91.9738781452179,1.0570528776298624e-13,668.9758488202351,0.0,0.0,0.0,0.0,0.0,True,392,668.9758488202351,PASS
393,92.294362783432,3.3337725645731383e-13,670.3235852058626,0.0,0.0,0.0,0.0,0.0,True,393,670.3235852058626,PASS
394,92.61309814453125,1.1292015847286602e-13,672.4581835841698,0.0,0.0,0.0,0.0,0.0,True,394,672.4581835841698,PASS
395,92.94907426834106,2.3502779082586106e-14,673.0435782861476,0.0,0.0,0.0,0.0,0.0,True,395,673.0435782861476,PASS
396,93.27009534835815,2.448436896639951e-13,674.3558978101232,0.0,0.0,0.0,0.0,0.0,True,396,674.3558978101232,PASS
397,93.56876635551453,1.6268030728114826e-13,676.1396743636268,0.0,0.0,0.0,0.0,0.0,True,397,676.1396743636268,PASS
398,93.85380601882935,8.81921280544569e-15,677.230180668764,0.0,0.0,0.0,0.0,0.0,True,398,677.230180668764,PASS
399,94.19924592971802,1.2392331080462658e-13,677.8004447462214,0.0,0.0,0.0,0.0,0.0,True,399,677.8004447462214,PASS
400,94.54895305633545,9.440736730958078e-15,679.7421978825282,0.0,0.0,0.0,0.0,0.0,True,400,679.7421978825282,PASS
401,94.87171387672424,1.725866858726484e-13,681.8949915331519,0.0,0.0,0.0,0.0,0.0,True,401,681.8949915331519,PASS
402,95.19831418991089,5.062789013889666e-14,682.6027350197505,0.0,0.0,0.0,0.0,0.0,True,402,682.6027350197505,PASS
403,95.5285108089447,6.777938371318191e-14,684.0135498138695,0.0,0.0,0.0,0.0,0.0,True,403,684.0135498138695,PASS
404,95.8737461566925,1.010876968281225e-13,684.9726298620984,0.0,0.0,0.0,0.0,0.0,True,404,684.9726298620984,PASS
405,96.15376687049866,2.346677127027292e-13,686.163223587728,0.0,0.0,0.0,0.0,0.0,True,405,686.163223587728,PASS
406,96.4472885131836,3.2456315411782574e-13,687.9615431847036,0.0,0.0,0.0,0.0,0.0,True,406,687.9615431847036,PASS
407,96.76870560646057,6.222792775492168e-14,689.3689413622724,0.0,0.0,0.0,0.0,0.0,True,407,689.3689413622724,PASS
408,97.08645820617676,1.4005128597967219e-14,690.4747350323504,0.0,0.0,0.0,0.0,0.0,True,408,690.4747350323504,PASS
409,97.37991237640381,1.2790027441912814e-14,692.4516844155208,0.0,0.0,0.0,0.0,0.0,True,409,692.4516844155208,PASS
410,97.71117162704468,1.1845114562307521e-13,693.1769700606018,0.0,0.0,0.0,0.0,0.0,True,410,693.1769700606018,PASS
411,98.00662970542908,9.673746951864758e-14,694.5339086998731,0.0,0.0,0.0,0.0,0.0,True,411,694.5339086998731,PASS
412,98.32750844955444,1.30630743141619e-13,695.7263359209268,0.0,0.0,0.0,0.0,0.0,True,412,695.7263359209268,PASS
413,98.69925832748413,2.801882373023234e-13,696.6260699003457,0.0,0.0,0.0,0.0,0.0,True,413,696.6260699003457,PASS
414,99.07481479644775,2.568338973237255e-13,699.1320954760135,0.0,0.0,0.0,0.0,0.0,True,414,699.1320954760135,PASS
415,99.38718008995056,1.5465008327710706e-13,700.2967391321434,0.0,0.0,0.0,0.0,0.0,True,415,700.2967391321434,PASS
416,99.67186975479126,1.235837390860774e-13,701.3017429546461,0.0,0.0,0.0,0.0,0.0,True,416,701.3017429546461,PASS
417,99.99063467979431,9.065956238470166e-14,702.2273431457605,0.0,0.0,0.0,0.0,0.0,True,417,702.2273431457605,PASS
418,100.28343200683594,1.9296557644378866e-13,704.0338392955254,0.0,0.0,0.0,0.0,0.0,True,418,704.0338392955254,PASS
419,100.59550476074219,1.7466784845270048e-13,705.1258139546193,0.0,0.0,0.0,0.0,0.0,True,419,705.1258139546193,PASS
420,100.91676568984985,1.3628894342280134e-13,706.184654799518,0.0,0.0,0.0,0.0,0.0,True,420,706.184654799518,PASS
421,101.22406792640686,3.1239758383296964e-13,708.26907088511,0.0,0.0,0.0,0.0,0.0,True,421,708.26907088511,PASS
422,101.56961965560913,2.4914525873023623e-13,709.2295885702842,0.0,0.0,0.0,0.0,0.0,True,422,709.2295885702842,PASS
423,101.89722752571106,2.939792103529339e-14,711.1302741796854,0.0,0.0,0.0,0.0,0.0,True,423,711.1302741796854,PASS
424,102.18787717819214,1.4431174936310335e-14,711.9002899143753,0.0,0.0,0.0,0.0,0.0,True,424,711.9002899143753,PASS
